          Spillage                  T               Loss
  0.01051162742078   0.01830233819783   0.01071842573583
  0.01048676110804   0.01830520667136   0.01069359201938
  0.01046187616885   0.01830799132586   0.01066873874515
  0.01043588854373   0.01831065304577   0.01064278092235
  0.01040979661047   0.01831316575408   0.01061671692878
  0.01038341503590   0.01831550523639   0.01059036236256
  0.01035725791007   0.01831766404212   0.01056422945112
  0.01033115666360   0.01831964589655   0.01053815055639
  0.01030598860234   0.01832145266235   0.01051300298423
  0.01028123777360   0.01832309924066   0.01048827078193
  0.01025749184191   0.01832459494472   0.01046454161406
  0.01023459155113   0.01832596026361   0.01044165715575
  0.01021254062653   0.01832719519734   0.01041962020099
  0.01019172929227   0.01832829974592   0.01039882097393
  0.01017192564905   0.01832925900817   0.01037902850658
  0.01015283726156   0.01833005063236   0.01035994850099
  0.01013472117484   0.01833063364029   0.01034183893353
  0.01011735200882   0.01833095960319   0.01032447349280
  0.01010045409203   0.01833096519113   0.01030757557601
  0.01008413173258   0.01833058521152   0.01029124949127
  0.01006787735969   0.01832973957062   0.01027498580515
  0.01005203090608   0.01832835189998   0.01025912351906
  0.01003629527986   0.01832634583116   0.01024336460978
  0.01002062577754   0.01832364499569   0.01022766530514
  0.01000520586967   0.01832018233836   0.01021220628172
  0.00998967327178   0.01831589825451   0.01019662525505
  0.00997450947762   0.01831073686481   0.01018140278757
  0.00995911378413   0.01830466464162   0.01016593817621
  0.00994392298162   0.01829764060676   0.01015066821128
  0.00992867629975   0.01828964799643   0.01013533119112
  0.00991361401975   0.01828066445887   0.01012016739696
  0.00989848934114   0.01827068254352   0.01010493002832
  0.00988383032382   0.01825968921185   0.01009014714509
  0.00986923556775   0.01824769191444   0.01007541641593
  0.00985470693558   0.01823467947543   0.01006074063480
  0.00984060205519   0.01822065934539   0.01004647742957
  0.00982659775764   0.01820562779903   0.01003230363131
  0.00981278717518   0.01818958669901   0.01001831144094
  0.00979922432452   0.01817253790796   0.01000455580652
  0.00978577695787   0.01815448328853   0.00999090448022
  0.00977277476341   0.01813542470336   0.00997768715024
  0.00975968874991   0.01811536960304   0.00996437482536
  0.00974702835083   0.01809431985021   0.00995147600770
  0.00973443686962   0.01807229407132   0.00993863586336
  0.00972180068493   0.01804929412901   0.00992573983967
  0.00970961432904   0.01802533492446   0.00991328246891
  0.00969722867012   0.01800043508410   0.00990061555058
  0.00968514103442   0.01797461882234   0.00988823641092
  0.00967306178063   0.01794790104032   0.00987585540861
  0.00966141838580   0.01792030595243   0.00986390002072
  0.00964952446520   0.01789186522365   0.00985168479383
  0.00963776372373   0.01786259375513   0.00983959343284
  0.00962623022497   0.01783253066242   0.00982772000134
  0.00961477775127   0.01780169457197   0.00981591921300
  0.00960344355553   0.01777011714876   0.00980422832072
  0.00959229189903   0.01773782260716   0.00979271158576
  0.00958115141839   0.01770484447479   0.00978119857609
  0.00957014877349   0.01767120882869   0.00976981595159
  0.00955928303301   0.01763694360852   0.00975856278092
  0.00954838097095   0.01760208234191   0.00974726676941
  0.00953811407089   0.01756665296853   0.00973660033196
  0.00952718220651   0.01753068342805   0.00972526147962
  0.00951696932316   0.01749420724809   0.00971463695168
  0.00950661022216   0.01745725236833   0.00970385968685
  0.00949636381119   0.01741984859109   0.00969319045544
  0.00948639493436   0.01738202199340   0.00968279503286
  0.00947638787329   0.01734380796552   0.00967235583812
  0.00946641247720   0.01730522327125   0.00966194458306
  0.00945661682636   0.01726629957557   0.00965170934796
  0.00944710988551   0.01722705550492   0.00964175909758
  0.00943727791309   0.01718751527369   0.00963148009032
  0.00942782126367   0.01714770123363   0.00962157361209
  0.00941858906299   0.01710763014853   0.00961188878864
  0.00940936245024   0.01706732250750   0.00960220675915
  0.00940002501011   0.01702679507434   0.00959241110831
  0.00939116813242   0.01698606833816   0.00958309415728
  0.00938203930855   0.01694515347481   0.00957350246608
  0.00937309302390   0.01690407097340   0.00956409238279
  0.00936439912766   0.01686283759773   0.00955493282527
  0.00935552082956   0.01682147011161   0.00954558700323
  0.00934679247439   0.01677998527884   0.00953639019281
  0.00933843851089   0.01673840172589   0.00952756591141
  0.00932985544205   0.01669673621655   0.00951851252466
  0.00932160951197   0.01665500551462   0.00950979441404
  0.00931333564222   0.01661323010921   0.00950104836375
  0.00930519681424   0.01657142676413   0.00949243735522
  0.00929696578532   0.01652961038053   0.00948373414576
  0.00928893964738   0.01648780144751   0.00947523582727
  0.00928098522127   0.01644601114094   0.00946680922061
  0.00927309971303   0.01640425622463   0.00945845153183
  0.00926518999040   0.01636255159974   0.00945007055998
  0.00925762020051   0.01632091030478   0.00944203045219
  0.00924983620644   0.01627933979034   0.00943377707154
  0.00924239121377   0.01623786054552   0.00942586269230
  0.00923481583595   0.01619647443295   0.00941781979054
  0.00922754686326   0.01615519449115   0.00941008422524
  0.00922004319727   0.01611403189600   0.00940211582929
  0.00921273231506   0.01607299223542   0.00939434114844
  0.00920551735908   0.01603208296001   0.00938666425645
  0.00919831357896   0.01599131524563   0.00937899947166
  0.00919146556407   0.01595068909228   0.00937169231474
  0.00918436609209   0.01591021567583   0.00936413556337
  0.00917744357139   0.01586990058422   0.00935675762594
  0.00917038880289   0.01582974568009   0.00934924930334
  0.00916385650635   0.01578976027668   0.00934226531535
  0.00915692467242   0.01574994996190   0.00933488365263
  0.00915049575269   0.01571031659842   0.00932800676674
  0.00914393085986   0.01567086577415   0.00932099577039
  0.00913737993687   0.01563160493970   0.00931400153786
  0.00913095753640   0.01559253316373   0.00930713769048
  0.00912460125983   0.01555365882814   0.00930034182966
  0.00911822635680   0.01551498472691   0.00929353013635
  0.00911208987236   0.01547651551664   0.00928695965558
  0.00910570006818   0.01543825585395   0.00928013678640
  0.00909953750670   0.01540020108223   0.00927354488522
  0.00909349601716   0.01536236703396   0.00926707591861
  0.00908741075546   0.01532474718988   0.00926056504250
  0.00908156670630   0.01528734993190   0.00925429910421
  0.00907573383301   0.01525017432868   0.00924804620445
  0.00906979106367   0.01521322131157   0.00924168527126
  0.00906389951706   0.01517649553716   0.00923537928611
  0.00905787944794   0.01513999514282   0.00922894664109
  0.00905221980065   0.01510372292250   0.00922287721187
  0.00904644466937   0.01506768167019   0.00921669416130
  0.00904105883092   0.01503187138587   0.00921090412885
  0.00903538148850   0.01499629020691   0.00920482445508
  0.00902977306396   0.01496093906462   0.00919881649315
  0.00902428664267   0.01492581982166   0.00919293332845
  0.00901903491467   0.01489092875272   0.00918728765100
  0.00901367329061   0.01485626865178   0.00918153487146
  0.00900828279555   0.01482183951885   0.00917575508356
  0.00900316517800   0.01478764135391   0.00917025096714
  0.00899788178504   0.01475367136300   0.00916458386928
  0.00899266265333   0.01471993047744   0.00915898382664
  0.00898744445294   0.01468641497195   0.00915338657796
  0.00898266769946   0.01465313322842   0.00914823357016
  0.00897752959281   0.01462007500231   0.00914272200316
  0.00897230487317   0.01458724308759   0.00913712661713
  0.00896748341620   0.01455463655293   0.00913193635643
  0.00896266382188   0.01452225446701   0.00912675075233
  0.00895755924284   0.01449009496719   0.00912128295749
  0.00895288866013   0.01445815712214   0.00911625195295
  0.00894791446626   0.01442644000053   0.00911091919988
  0.00894337892532   0.01439494453371   0.00910602789372
  0.00893848575652   0.01436367072165   0.00910078082234
  0.00893389899284   0.01433260925114   0.00909584295005
  0.00892949383706   0.01430176664144   0.00909108947963
  0.00892465747893   0.01427114196122   0.00908590760082
  0.00892021041363   0.01424072869122   0.00908111687750
  0.00891568325460   0.01421052776277   0.00907624792308
  0.00891120731831   0.01418054103851   0.00907143391669
  0.00890656374395   0.01415076386184   0.00906645320356
  0.00890231411904   0.01412119530141   0.00906186923385
  0.00889794807881   0.01409183442593   0.00905717164278
  0.00889342091978   0.01406268216670   0.00905231572688
  0.00888934731483   0.01403373293579   0.00904791429639
  0.00888513028622   0.01400499232113   0.00904337316751
  0.00888060312718   0.01397645194083   0.00903852283955
  0.00887655653059   0.01394811458886   0.00903415679932
  0.00887221656740   0.01391998119652   0.00902949832380
  0.00886797346175   0.01389204431325   0.00902493949980
  0.00886408705264   0.01386430859566   0.00902074016631
  0.00886001903564   0.01383676938713   0.00901636108756
  0.00885589700192   0.01380942948163   0.00901192985475
  0.00885176938027   0.01378228049725   0.00900749582797
  0.00884762685746   0.01375532895327   0.00900304876268
  0.00884390808642   0.01372856926173   0.00899902731180
  0.00883981306106   0.01370200235397   0.00899463240057
  0.00883612595499   0.01367562450469   0.00899064727128
  0.00883201044053   0.01364943664521   0.00898623559624
  0.00882830657065   0.01362343877554   0.00898223835975
  0.00882446207106   0.01359762717038   0.00897810142487
  0.00882068555802   0.01357200462371   0.00897403620183
  0.00881659984589   0.01354656089097   0.00896966271102
  0.00881294626743   0.01352130807936   0.00896572414786
  0.00880889873952   0.01349623315036   0.00896139256656
  0.00880545098335   0.01347134262323   0.00895766355097
  0.00880164839327   0.01344663184136   0.00895358249545
  0.00879798550159   0.01342210359871   0.00894964206964
  0.00879427511245   0.01339775137603   0.00894565694034
  0.00879099685699   0.01337357889861   0.00894210487604
  0.00878727715462   0.01334958244115   0.00893811415881
  0.00878359936178   0.01332576107234   0.00893416721374
  0.00878011249006   0.01330211572349   0.00893041305244
  0.00877635180950   0.01327864546329   0.00892638787627
  0.00877291243523   0.01325534842908   0.00892268493772
  0.00876941345632   0.01323222182691   0.00891892425716
  0.00876607280225   0.01320926658809   0.00891532469541
  0.00876253843307   0.01318648271263   0.00891153234988
  0.00875921268016   0.01316387020051   0.00890795141459
  0.00875584222376   0.01314142532647   0.00890432763845
  0.00875249505043   0.01311914809048   0.00890072807670
  0.00874895788729   0.01309703569859   0.00889694131911
  0.00874551199377   0.01307509280741   0.00889324769378
  0.00874219276011   0.01305331010371   0.00888968259096
  0.00873902719468   0.01303169410676   0.00888627208769
  0.00873557291925   0.01301024109125   0.00888257566839
  0.00873251538724   0.01298894919455   0.00887927785516
  0.00872932933271   0.01296781934798   0.00887585245073
  0.00872605759650   0.01294684875757   0.00887234415859
  0.00872267223895   0.01292603649199   0.00886872410774
  0.00871942378581   0.01290538441390   0.00886524189264
  0.00871628243476   0.01288488972932   0.00886186864227
  0.00871285237372   0.01286455243826   0.00885820947587
  0.00870974082500   0.01284437067807   0.00885486975312
  0.00870670937002   0.01282434351742   0.00885161198676
  0.00870351772755   0.01280446816236   0.00884819589555
  0.00870040338486   0.01278474926949   0.00884485803545
  0.00869731884450   0.01276518125087   0.00884155277163
  0.00869415979832   0.01274576503783   0.00883817393333
  0.00869094114751   0.01272650063038   0.00883473828435
  0.00868791062385   0.01270738057792   0.00883149169385
  0.00868505518883   0.01268841139972   0.00882842205465
  0.00868192594498   0.01266959123313   0.00882507953793
  0.00867889262736   0.01265091728419   0.00882183574140
  0.00867600739002   0.01263238955289   0.00881874095649
  0.00867286324501   0.01261400431395   0.00881538912654
  0.00867004692554   0.01259576529264   0.00881236698478
  0.00866696517915   0.01257766783237   0.00880908034742
  0.00866405107081   0.01255971379578   0.00880596321076
  0.00866122543812   0.01254189945757   0.00880293641239
  0.00865821260959   0.01252422761172   0.00879972428083
  0.00865514017642   0.01250669360161   0.00879645347595
  0.00865229405463   0.01248929742724   0.00879341084510
  0.00864928029478   0.01247203722596   0.00879020243883
  0.00864652730525   0.01245491486043   0.00878725573421
  0.00864368118346   0.01243792846799   0.00878421775997
  0.00864084996283   0.01242107525468   0.00878119561821
  0.00863785110414   0.01240435615182   0.00877800770104
  0.00863496400416   0.01238777115941   0.00877493340522
  0.00863249599934   0.01237131562084   0.00877228006721
  0.00862938445061   0.01235499326140   0.00876898411661
  0.00862675625831   0.01233880035579   0.00876617245376
  0.00862384401262   0.01232273317873   0.00876307860017
  0.00862101279199   0.01230679545552   0.00876006763428
  0.00861848331988   0.01229098532349   0.00875735934824
  0.00861554779112   0.01227529905736   0.00875424686819
  0.00861273705959   0.01225973945111   0.00875126011670
  0.00861012656242   0.01224430464208   0.00874847546220
  0.00860745925456   0.01222899183631   0.00874563492835
  0.00860489625484   0.01221379823983   0.00874290056527
  0.00860176049173   0.01219872850925   0.00873959437013
  0.00859919749200   0.01218377705663   0.00873686186969
  0.00859639979899   0.01216894667596   0.00873389653862
  0.00859386939555   0.01215423364192   0.00873120035976
  0.00859093386680   0.01213963702321   0.00872809998691
  0.00858838297427   0.01212515681982   0.00872538518161
  0.00858568213880   0.01211079116911   0.00872252229601
  0.00858307164162   0.01209653913975   0.00871975068003
  0.00858047325164   0.01208239886910   0.00871699210256
  0.00857791583985   0.01206837128848   0.00871427636594
  0.00857515353709   0.01205445639789   0.00871135666966
  0.00857247132808   0.01204065047204   0.00870851892978
  0.00856996141374   0.01202695257962   0.00870585441589
  0.00856741052121   0.01201336458325   0.00870314985514
  0.00856469571590   0.01199988089502   0.00870028231293
  0.00856215972453   0.01198650617152   0.00869759544730
  0.00855964701623   0.01197323389351   0.00869493279606
  0.00855698622763   0.01196006685495   0.00869212299585
  0.00855448562652   0.01194700133055   0.00868947524577
  0.00855197571218   0.01193404011428   0.00868681818247
  0.00854918360710   0.01192117854953   0.00868388079107
  0.00854687672108   0.01190841570497   0.00868143048137
  0.00854425691068   0.01189575437456   0.00867866724730
  0.00854183174670   0.01188318990171   0.00867610052228
  0.00853920262307   0.01187072135508   0.00867332983762
  0.00853690784425   0.01185835152864   0.00867089536041
  0.00853424984962   0.01184607483447   0.00866809859872
  0.00853178836405   0.01183389313519   0.00866549927741
  0.00852927565575   0.01182180270553   0.00866285059601
  0.00852678157389   0.01180980633944   0.00866022054106
  0.00852427445352   0.01179789938033   0.00865757931024
  0.00852181017399   0.01178608369082   0.00865498092026
  0.00851924717426   0.01177435740829   0.00865228567272
  0.00851672887802   0.01176271867007   0.00864963606000
  0.00851444341242   0.01175116747618   0.00864722020924
  0.00851208902895   0.01173970196396   0.00864473637193
  0.00850981753320   0.01172832213342   0.00864233635366
  0.00850699841976   0.01171702705324   0.00863938964903
  0.00850464403629   0.01170581579208   0.00863690860569
  0.00850236974657   0.01169468648732   0.00863450858742
  0.00849986076355   0.01168364100158   0.00863187480718
  0.00849751569331   0.01167267374694   0.00862940587103
  0.00849537551403   0.01166178565472   0.00862714182585
  0.00849283300340   0.01165097765625   0.00862447731197
  0.00849053543061   0.01164024602622   0.00862205866724
  0.00848824717104   0.01162959262729   0.00861965026706
  0.00848562084138   0.01161901466548   0.00861690379679
  0.00848317705095   0.01160851214081   0.00861434172839
  0.00848093349487   0.01159808319062   0.00861198082566
  0.00847886782140   0.01158772781491   0.00860979780555
  0.00847623310983   0.01157744601369   0.00860704667866
  0.00847434066236   0.01156723406166   0.00860503874719
  0.00847166776657   0.01155709475279   0.00860225129873
  0.00846937298775   0.01154702436179   0.00859984289855
  0.00846712011844   0.01153702288866   0.00859747733921
  0.00846496224403   0.01152708940208   0.00859520677477
  0.00846250634640   0.01151722390205   0.00859264004976
  0.00846028327942   0.01150742545724   0.00859030615538
  0.00845817662776   0.01149769220501   0.00858808960766
  0.00845550000668   0.01148802321404   0.00858530309051
  0.00845358707011   0.01147841941565   0.00858328212053
  0.00845155119896   0.01146887801588   0.00858113821596
  0.00844917912036   0.01145939901471   0.00857865903527
  0.00844689644873   0.01144998427480   0.00857627019286
  0.00844466965646   0.01144062727690   0.00857393722981
  0.00844240747392   0.01143133267760   0.00857156980783
  0.00844032783061   0.01142209768295   0.00856938585639
  0.00843788962811   0.01141291949898   0.00856684427708
  0.00843597389758   0.01140380091965   0.00856482516974
  0.00843374989927   0.01139473821968   0.00856249965727
  0.00843170564622   0.01138573326170   0.00856035295874
  0.00842919386923   0.01137678232044   0.00855774059892
  0.00842722039670   0.01136788818985   0.00855566654354
  0.00842502433807   0.01135904714465   0.00855337083340
  0.00842296797782   0.01135026104748   0.00855121482164
  0.00842079520226   0.01134152710438   0.00854894332588
  0.00841873884201   0.01133284531534   0.00854678917676
  0.00841643847525   0.01132421474904   0.00854439102113
  0.00841451622546   0.01131563447416   0.00854237191379
  0.00841254275292   0.01130710542202   0.00854030158371
  0.00841049570590   0.01129862572998   0.00853815861046
  0.00840834341943   0.01129019446671   0.00853591132909
  0.00840624887496   0.01128181163222   0.00853372178972
  0.00840418040752   0.01127347722650   0.00853155925870
  0.00840186793357   0.01126519031823   0.00852915365249
  0.00839989166707   0.01125694811344   0.00852708425373
  0.00839796382934   0.01124875247478   0.00852506328374
  0.00839596986771   0.01124060340226   0.00852297805250
  0.00839393120259   0.01123249903321   0.00852084718645
  0.00839184783399   0.01122443843633   0.00851867254823
  0.00838981568813   0.01121641974896   0.00851655006409
  0.00838780961931   0.01120844576508   0.00851445365697
  0.00838589947671   0.01120051275939   0.00851245410740
  0.00838393531740   0.01119262259454   0.00851040054113
  0.00838180817664   0.01118477247655   0.00850818492472
  0.00837999023497   0.01117696426809   0.00850627850741
  0.00837802607566   0.01116919703782   0.00850422680378
  0.00837602652609   0.01116146985441   0.00850213970989
  0.00837416388094   0.01115377899259   0.00850019045174
  0.00837219320238   0.01114613004029   0.00849813316017
  0.00837020576000   0.01113851740956   0.00849606003612
  0.00836849212646   0.01113094296306   0.00849426072091
  0.00836637057364   0.01112340670079   0.00849205441773
  0.00836468953639   0.01111590582877   0.00849028863013
  0.00836251117289   0.01110844314098   0.00848802551627
  0.00836081802845   0.01110101491213   0.00848624855280
  0.00835891067982   0.01109362300485   0.00848425738513
  0.00835722405463   0.01108626462519   0.00848248787224
  0.00835512857884   0.01107894163579   0.00848030950874
  0.00835348106921   0.01107165124267   0.00847858004272
  0.00835171062499   0.01106439717114   0.00847672764212
  0.00834993738681   0.01105717476457   0.00847487244755
  0.00834810733795   0.01104998495430   0.00847296137363
  0.00834615528584   0.01104282774031   0.00847092829645
  0.00834435783327   0.01103570405394   0.00846905075014
  0.00834262371063   0.01102861110121   0.00846723653376
  0.00834109447896   0.01102154795080   0.00846562720835
  0.00833925325423   0.01101451553404   0.00846370682120
  0.00833750329912   0.01100751385093   0.00846187770367
  0.00833558756858   0.01100054197013   0.00845988281071
  0.00833390653133   0.01099359989166   0.00845812354237
  0.00833244062960   0.01098668761551   0.00845657940954
  0.00833066087216   0.01097980607301   0.00845472142100
  0.00832887925208   0.01097295060754   0.00845286250114
  0.00832739192992   0.01096612401307   0.00845129787922
  0.00832560658455   0.01095932535827   0.00844943616539
  0.00832378305495   0.01095255464315   0.00844753626734
  0.00832225941122   0.01094581279904   0.00844593625516
  0.00832063239068   0.01093909703195   0.00844423379749
  0.00831898115575   0.01093240827322   0.00844250619411
  0.00831731874496   0.01092574559152   0.00844076927751
  0.00831604935229   0.01091910898685   0.00843942444772
  0.00831418298185   0.01091249659657   0.00843748357147
  0.00831256806850   0.01090591214597   0.00843579415232
  0.00831129588187   0.01089935190976   0.00843444745988
  0.00830956082791   0.01089281495661   0.00843263883144
  0.00830812193453   0.01088630221784   0.00843112636358
  0.00830651260912   0.01087981648743   0.00842944346368
  0.00830479897559   0.01087335310876   0.00842765718699
  0.00830315053463   0.01086691301316   0.00842593610287
  0.00830174051225   0.01086049620062   0.00842445343733
  0.00830036960542   0.01085410360247   0.00842300988734
  0.00829872768372   0.01084773428738   0.00842129625380
  0.00829735677689   0.01084138546139   0.00841985363513
  0.00829589366913   0.01083505991846   0.00841831881553
  0.00829427875578   0.01082875765860   0.00841663312167
  0.00829299725592   0.01082247588784   0.00841528084129
  0.00829150341451   0.01081621553749   0.00841371621937
  0.00829018652439   0.01080997753888   0.00841232854873
  0.00828875601292   0.01080376096070   0.00841082818806
  0.00828741211444   0.01079756580293   0.00840941350907
  0.00828587729484   0.01079139113426   0.00840780977160
  0.00828471779823   0.01078523602337   0.00840658042580
  0.00828326959163   0.01077910419554   0.00840506330132
  0.00828154385090   0.01077299006283   0.00840326771140
  0.00828039925545   0.01076689641923   0.00840205419809
  0.00827934406698   0.01076082326472   0.00840093102306
  0.00827799178660   0.01075476780534   0.00839950982481
  0.00827651284635   0.01074873469770   0.00839796289802
  0.00827514566481   0.01074271835387   0.00839652772993
  0.00827393215150   0.01073672249913   0.00839524623007
  0.00827259104699   0.01073074527085   0.00839383807033
  0.00827136635780   0.01072478573769   0.00839254632592
  0.00827000476420   0.01071884389967   0.00839111674577
  0.00826867483556   0.01071291975677   0.00838972069323
  0.00826770346612   0.01070701424032   0.00838868226856
  0.00826635956764   0.01070112735033   0.00838727131486
  0.00826525129378   0.01069525815547   0.00838609691709
  0.00826391577721   0.01068940665573   0.00838469527662
  0.00826261378825   0.01068357191980   0.00838332716376
  0.00826148409396   0.01067775301635   0.00838213227689
  0.00826026778668   0.01067195087671   0.00838085077703
  0.00825912319124   0.01066616643220   0.00837964005768
  0.00825818441808   0.01066039968282   0.00837863609195
  0.00825699605048   0.01065464597195   0.00837738346308
  0.00825598835945   0.01064890995622   0.00837631057948
  0.00825494248420   0.01064318977296   0.00837520044297
  0.00825350917876   0.01063748542219   0.00837370194495
  0.00825257878751   0.01063179783523   0.00837270729244
  0.00825127400458   0.01062612421811   0.00837133917958
  0.00825018249452   0.01062046922743   0.00837018340826
  0.00824928842485   0.01061482727528   0.00836922507733
  0.00824811495841   0.01060920208693   0.00836798828095
  0.00824713986367   0.01060358993709   0.00836694985628
  0.00824612937868   0.01059799455106   0.00836587604135
  0.00824490468949   0.01059241313487   0.00836458895355
  0.00824388582259   0.01058684568852   0.00836350675672
  0.00824304856360   0.01058129500598   0.00836260709912
  0.00824195705354   0.01057575643063   0.00836145225912
  0.00824084877968   0.01057023368776   0.00836028158665
  0.00823993422091   0.01056472398341   0.00835930556059
  0.00823909044266   0.01055922918022   0.00835839938372
  0.00823795516044   0.01055374834687   0.00835720170289
  0.00823708157986   0.01054828055203   0.00835626665503
  0.00823619030416   0.01054282579571   0.00835531391203
  0.00823525525630   0.01053738500923   0.00835431739688
  0.00823421776295   0.01053195819259   0.00835321843624
  0.00823328178376   0.01052654255182   0.00835222098976
  0.00823233090341   0.01052114088088   0.00835120957345
  0.00823163706809   0.01051575038582   0.00835045427084
  0.00823067687452   0.01051037199795   0.00834943354130
  0.00822969060391   0.01050501037389   0.00834838673472
  0.00822890736163   0.01049965806305   0.00834754295647
  0.00822798628360   0.01049431879073   0.00834656134248
  0.00822726171464   0.01048899255693   0.00834577716887
  0.00822624564171   0.01048367749900   0.00834470055997
  0.00822547636926   0.01047837547958   0.00834387168288
  0.00822452269495   0.01047308743000   0.00834285840392
  0.00822379253805   0.01046780962497   0.00834206864238
  0.00822307728231   0.01046254392713   0.00834129378200
  0.00822229404002   0.01045728940517   0.00834045093507
  0.00822131056339   0.01045204699039   0.00833940878510
  0.00822071731091   0.01044681482017   0.00833875592798
  0.00821945350617   0.01044159568846   0.00833743344992
  0.00821913219988   0.01043638773263   0.00833705347031
  0.00821809470654   0.01043119095266   0.00833595730364
  0.00821762066334   0.01042600534856   0.00833542458713
  0.00821688212454   0.01042082998902   0.00833462737501
  0.00821581203490   0.01041566673666   0.00833349861205
  0.00821545440704   0.01041051372886   0.00833308324218
  0.00821473635733   0.01040537189692   0.00833230651915
  0.00821360014379   0.01040024124086   0.00833111256361
  0.00821315962821   0.01039511896670   0.00833061430603
  0.00821242295206   0.01039000879973   0.00832981988788
  0.00821166951209   0.01038490887731   0.00832900870591
  0.00821112375706   0.01037982199341   0.00832840520889
  0.00821014307439   0.01037474256009   0.00832736771554
  0.00820955354720   0.01036967430264   0.00832672044635
  0.00820880848914   0.01036461442709   0.00832591857761
